name,introduction,url
洪荒之开局暴打东皇太一,"穿越洪荒，木青发现自己居然成了人皇……
那既然这样，人族就由我来守护！
东皇太一敢辱我人族，耶稣也留不住他，我说的！
老",https://www.bige7.com/book/2958/
我竟是书中大反派,魏天穿越了，穿越到了一本仙侠爽文里，然后发现自己居然是从头到尾被主角一直打脸血虐的大反派？？？空有强大的家族背景却只会吃,https://www.bige7.com/book/8853/
淡淡江湖路,碧血连城风火路，覆雨翻云几诸。神雕侠侣问谁读。惜风陵旧事，有女射雕孤。大唐边荒留故传，倚天屠鹿成书。天龙八部酒一壶。人间,https://www.bige7.com/book/55050/
大隋说书人,说书人，说当年，擒神龙下九天。……每说一本书，身边便会出现一位书中角色做护法。听起来是不是无敌了？可李臻不这么想，大英雄,https://www.bige7.com/book/12777/
半仙,　　深山有道观，香火早凋零。　　鄙人不才，年方十九，打小就是一名道士，上有师兄十数位，下惟余最小，俗称关门弟子。师门太穷,https://www.bige7.com/book/2753/
从傀儡皇子到黑夜君王,一个小小的江南卢家仆人，被天人组织绑架，只因为他的相貌和当朝六皇子相同。一个假冒六皇子的仆人，在纷繁博弈中，居然被送上皇,https://www.bige7.com/book/7149/
六道仙尊,"内容提要：推荐新书《神魔霸体》
天地六界，远古鸿蒙。
一个卑微的小人物毕凡，一步步修炼成长。闯魔域煞气冲天、战潜龙一",https://www.bige7.com/book/1624/
聊斋炼丹师,世界很大，妖精很多。妖精盯上我的肉，我却盯上它们的妖丹。世界很大，修行很难。有人修行一生，不过入门。而我却在嗑药。世界很,https://www.bige7.com/book/10230/
虫修家族崛起,燕云大陆，仙派林立，万族争霸，更有外道邪魔虎视眈眈。家业凋零的小小虫修家族萧氏，在萧玄夜的带领下，迁到一方名为“乌蒙灵谷,https://www.bige7.com/book/14273/
西游：我为唐僧，只求速死！,陈玄奘，穿越者，随身带着一个不正经的系统，穿到了西游世界。系统有一个终极任务，只要他能在40岁前被妖魔、或仙佛杀死九次，,https://www.bige7.com/book/41463/
师叔万万岁,昊天宗一代弟子，昊天宗开山祖师的&ldquo;兄长&rdquo;，昊天宗所有人的师叔，活了万年的老怪物，史上最强炼气期，,https://www.bige7.com/book/2689/
逆命相师,世间有天命族，生来便被斩去五十年寿元本站提示：各位书友要是觉得《逆命相师》还不错的话请不要忘记向您QQ群和微博里的朋友推,https://www.bige7.com/book/48231/
恐怖复苏,原名：神秘复苏。　　“我叫杨间，当你看到这句话的时候我已经死了......”　　一张诡异的羊皮卷，一只窥视黑暗的眼睛，这,https://www.bige7.com/book/3331/
贫道真不想搞钱啊,六月观主的贫道真不想搞钱啊最新章节手打及全文内容TXT下载，贫道真不想搞钱啊无弹窗广告免费在线阅读。,https://www.bige7.com/book/30717/
洪荒之佛门弟子,重生上古洪荒，却不料与仙道玄门无缘，为求长生，只好修那八百旁门之道,https://www.bige7.com/book/14990/
史上最强超能情侣,内容介绍：“总统先生，我们查清那名异变者的异能了。”某CIA特工汇报道，“他的能力是‘能够击败所有叫林天南的人’。”“W,https://www.bige7.com/book/8796/
师兄全员皆反派,一句话简介：人家穿书当师妹，都是团宠小师妹，路遥团宠没有，团欺也没有，她就是个苦逼的无死角炮灰！正剧版简介：“什么？大师,https://www.bige7.com/book/45670/
仙都,&ldquo;进山采药去了？&rdquo;&ldquo;没，俺爹不让去，说山里有狼，到夜里就叫唤。&rdquo;,https://www.bige7.com/book/958/
