name,introduction,url
亮剑从准备狙击山本特工队开始,刘剩穿越到了亮剑世界，成了独立团的一个小兵，想着马上就可以手刃小鬼子，刘剩就兴奋。谁知道，只给三发子弹！后世的小鬼子干了,https://www.bige7.com/book/11367/
东晋北府一丘八,　　历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场,https://www.bige7.com/book/1372/
从今天开始做藩王,　　一闭眼，一睁眼。赵煦发现自己成了一名皇子。美人妖娆，封地很远，国家很乱。而他只想守着自己的封土逍遥自在。只是若有敌人,https://www.bige7.com/book/4768/
大秦：开局十万熟练度,叮，恭喜剑术精通：大师级！100000熟练度！叮，恭喜箭术精通：大师级！100000熟练度！叮，恭喜长枪精通：大师级！1,https://www.bige7.com/book/32938/
鹰视狼顾,　　这个世界，有门阀世家，有藩镇割据，有虎视眈眈的异族！穿越成大周禁军武官的叶明盛，还没来得及享受权力带来的好处，就要为,https://www.bige7.com/book/2519/
冠冕唐皇,　　大唐垂拱四年，李潼来到这个世界。贵介公子人如玉，不幸生在帝王家。女主临朝，武周革命。不为鱼肉，即为刀俎。名器不假与人,https://www.bige7.com/book/1305/
买来的庄稼汉,《买来的庄稼汉》简介：冯永看看那女娃，头发有些发黄，有些地方甚至打结到了一起，偶尔有虱子爬进爬出，脸上黑黑的，很明显营养,https://www.bige7.com/book/34151/
最强区小队,　　抗战烽火起，神州遍地哀。初来乍到，就是看不惯那遍地的小日本。拉队伍，找组织，我要打鬼子！,https://www.bige7.com/book/2445/
明末国贼,　　洪承畴败降于松锦，孙传庭阵丧于潼关，明朝大厦将倾，神州将沦于蛮夷之手，李兴之按剑上殿，陛下这大明国政还是末将替您打理,https://www.bige7.com/book/3513/
斗罗：我为食神，一拳打懵神王,【免费】【强烈推荐】【单女主】【轻松】【无系统】【爽文】【武魂殿】【无敌文】林辰穿越斗罗大陆，这一世的他天生神力，拥有极,https://www.bige7.com/book/58800/
1635汉风再起,一个未来的灵魂，融合了明末少年的头脑，带着一群溃散的海盗，流落澳洲，并以此为基地，建立一个崭新的世界，让汉风再次吹向世界,https://www.bige7.com/book/14963/
大唐孽子李宽,「历史爽文」熬了个夜，李宽回到了大唐，成为李世民的二儿子楚王李宽。他曾是长安城四害之首，是李世民口中的孽子。他是世家的眼,https://www.bige7.com/book/26579/
赵昊赵守正,站在你面前的是：大明王朝的守护者，万历皇帝的亲密战友，内阁首辅的好儿子，人类文明史上最富有的人。控制吏部三十年的幕后黑手,https://www.bige7.com/book/29754/
我要做秦二世,　　战国之世，天下大争！这一刻，一个伟大的帝国将要建立，这一刻，这个帝国也危在旦夕。在这个苍茫大世，秦公子高大喝：“我要,https://www.bige7.com/book/1246/
逍遥小员外傅小官董书兰,有幸穿越了，还是生在地主家，此生不缺吃穿却也不想混吃等死，所以傅小官随意的做了些事情，没料到产生的影响如此巨大。皇帝要让,https://www.bige7.com/book/17958/
大秦扶苏：开局起兵靖难,公元前210年，秦始皇病逝沙丘。一年之后大泽乡起义，三年后刘邦攻入咸阳，秦朝灭亡。我们的故事从一个现代工科男穿越成为即将,https://www.bige7.com/book/6984/
演武令,　　宣统二年，精武门创立，广收门徒。杨林无拳无勇，面对列强入侵，清帮横行，他只想，活下去……,https://www.bige7.com/book/4238/
