name,introduction,url
一世豪婿林炎柳慕妍,豪门大少，华国首富，各国公主拼命想嫁的男人，回到家却被岳母当保姆使唤。,https://www.bige7.com/book/19182/
萧云席春雨,萧云的系统只会一个功能——顿悟！体质平凡？顿悟混沌体！功法难修？顿悟圆满境界！神通难修？顿悟圆满境界！没有什么是顿悟不能,https://www.bige7.com/book/25271/
顾初暖夜景寒,他，夜国攻无不克，战无不胜的战神王爷，却被一个来历不明的女人给气昏了，从此性情大变，嗜血残暴。她，医学界顶级天才，莫名其,https://www.bige7.com/book/55702/
重生后被七少宠上天杨雁南云慕谨,前世她被最亲近的人谋财害命，重生一世，她要让狗男女血债血偿。只是，某条发着金光的大腿伸了过来，是抱还是不抱呢？“七少，抱,https://www.bige7.com/book/22157/
一切从退婚开始顾辰,论医术，我绝世无双，妙手回春，论功夫，天人之下我无敌，天人之上一换一！什么？！你说你老婆风华绝代？！不好意思，这样的未婚,https://www.bige7.com/book/28509/
直播问答：火影海贼名场面大曝光,海贼火影名场面【水遁最强的是谁】A：干柿鬼鲛B：千手扉间C：宇智波鼬D：枸橘矢仓啊飞：排除鼬，他水遁基本可以忽略不计。如,https://www.bige7.com/book/21886/
女神的无敌狂医叶青肖莹忆,被女神捡来当赘婿又如何？谁敢打我老婆的主意，我就打得他满地找牙！,https://www.bige7.com/book/16562/
乡村逍遥小村医杨光吴小莲,青山村的小村医杨光，无意中获得神农传承，掌握了控制植物和更加神奇的医术，从此以青山村为起点，开始了一段不一样的人生旅程。,https://www.bige7.com/book/16510/
被女神捡来的赘婿,被女神捡来当赘婿又如何？谁敢打我老婆的主意，我就打得他满地找牙！,https://www.bige7.com/book/41240/
贺少怜爱小娇妻莫宛溪贺煜城,“亲爱的，你看这男人长得和你一样俊！”贺少揉了揉眉心：“你确定他只是和我像？”这是眼瞎了吗？明明就长的一模一样。她以为自,https://www.bige7.com/book/16946/
叶飞宋茜,入赘三年，受尽羞辱。然而却无人知晓他曾是豪门大少！直到家族跪求他回归丈母娘这才傻眼！,https://www.bige7.com/book/19265/
龙门之主江枫宫映雪,入赘三年，所有人都以为可以把我踩在脚下，三年后，考核结束，我为世界第一大神秘组织龙门之主！执子之手，许你一世荣光,https://www.bige7.com/book/16135/
